benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_10_10_2_100.jl,0,2.1148552055270584,true,-6.420000192955972,-6.544494057432324,true,true,3.4800000000082236
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.5399999999997693
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.319999999999106
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,2.7000000000031137
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,2.0699999999989864
unitbox_c_10_10_2_100.jl,0,2.0706352764115987,true,-6.420000192955972,-6.544912126839762,true,true,3.900000000010975
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.499999999998953
unitbox_c_10_10_2_100.jl,0,2.115031140804666,true,-6.420000192955972,-6.544462175858413,true,true,1.7699999999987235
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.439999999999004
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,2.550000000002131
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.8299999999986725
unitbox_c_10_10_2_100.jl,0,1.4489223790713823,true,-6.420000192955972,-5.887868625564764,true,true,1.439999999999004
unitbox_c_10_10_2_100.jl,0,2.0960819827140753,true,-6.420000192955972,-6.546687427053628,true,true,1.4699999999989786
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.6299999999996928
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.319999999999106
unitbox_c_10_10_2_100.jl,0,2.1147258868014567,true,-6.420000192955972,-6.544517367599969,true,true,2.3100000000005587
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,2.0099999999985934
unitbox_c_10_10_2_100.jl,0,2.1149347070606503,true,-6.420000192955972,-6.54447967485398,true,true,3.7500000000099925
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.3499999999990806
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,false,3.6300000000092063
unitbox_c_10_10_2_100.jl,8,2.0000000132996547,true,-6.420000192955972,-6.41,true,true,0.6599999999996673
unitbox_c_10_10_2_100.jl,8,1.732050820157345,true,-6.420000192955972,-3.1599999999999997,true,true,0.8699999999994887
unitbox_c_10_10_2_100.jl,8,2.0883127584062797,true,-6.420000192955972,-4.318550333079538,true,true,1.2299999999991826
