benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_40_1_100.jl,10,1.466268981260824,false,-15.471778199087467,-16.01879931866021,true,true,10.000020000021332
unitbox_c_20_40_1_100.jl,10,2.2810147892903294,true,-15.471778199087467,-16.809127351692243,true,true,3.5400000000086167
unitbox_c_20_40_1_100.jl,10,1.922002516648242,false,-15.471778199087467,-15.70566864910216,true,true,7.829999999980026
unitbox_c_20_40_1_100.jl,10,3.3712032150743334,true,-15.471778199087467,-19.25985419855972,true,true,2.1899999999997726
unitbox_c_20_40_1_100.jl,12,3.0234125072439806,true,-15.471778199087467,-16.407937494303326,true,false,2.880000000004293
unitbox_c_20_40_1_100.jl,12,2.748332604947527,false,-15.471778199087467,-11.220878502681659,true,true,5.489999999999335
unitbox_c_20_40_1_100.jl,12,1.9160913062573885,false,-15.471778199087467,-15.948725652850118,false,true,6.359999999992156
unitbox_c_20_40_1_100.jl,12,3.3841144578776623,true,-15.471778199087467,-19.310495638255546,true,true,3.270000000006848
unitbox_c_20_40_1_100.jl,12,3.389430777762501,true,-15.471778199087467,-19.31058528793118,true,true,4.170000000010227
unitbox_c_20_40_1_100.jl,12,3.0185149307585326,true,-15.471778199087467,-16.408886032740195,true,true,3.4800000000082236
unitbox_c_20_40_1_100.jl,12,3.3857869618864136,true,-15.471778199087467,-19.311043544530335,true,true,2.610000000002524
unitbox_c_20_40_1_100.jl,12,2.791000267550584,false,-15.471778199087467,-17.5470171949387,false,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,3.621123257103235,false,-15.471778199087467,-18.593319212753073,false,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,3.472009230094403,true,-15.471778199087467,-15.267526154023415,true,true,2.940000000004686
unitbox_c_20_40_1_100.jl,12,2.7946541299867715,false,-15.471778199087467,-17.469606056153985,true,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,0.4676551231135293,false,-15.471778199087467,-14.696634488607776,true,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,3.806391220107503,false,-15.471778199087467,-17.821792178786648,true,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,3.3365535575581156,false,-15.471778199087467,-19.073808970163643,true,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,0.24936093402903917,false,-15.471778199087467,-15.892868134626177,false,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,2.777051089961728,true,-15.471778199087467,-15.332455862874223,true,true,3.840000000010582
unitbox_c_20_40_1_100.jl,12,0.2859214937331745,false,-15.471778199087467,-15.942573068957106,false,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,3.6088412324692016,false,-15.471778199087467,-18.586137969901,false,true,10.000020000021332
unitbox_c_20_40_1_100.jl,12,2.7875124884005724,true,-15.471778199087467,-15.333953016888504,true,true,0.9599999999994122
unitbox_c_20_40_1_100.jl,12,3.2780018406006874,true,-15.471778199087467,-18.810822720083596,true,true,2.3400000000007553
unitbox_c_20_40_1_100.jl,12,3.4707479915896275,true,-15.471778199087467,-15.262952622354057,true,true,2.490000000001738
unitbox_c_20_40_1_25.jl,6,2.69770918913038,true,-10.590000376396432,-3.8372994841354116,true,false,1.0799999999993102
unitbox_c_20_40_1_25.jl,6,2.8434885764601043,true,-10.590000376396432,2.8438049236645497,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,3.0000000227677255,true,-10.590000376396432,0.2999999999999998,false,true,1.6499999999988255
unitbox_c_20_40_1_25.jl,6,2.4494897628993013,true,-10.590000376396432,-5.67,true,true,3.330000000007241
unitbox_c_20_40_1_25.jl,6,2.4567405005427276,false,-10.590000376396432,-3.3407160005390577,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,3.0000000265170663,true,-10.590000376396432,2.059999999999999,true,true,7.889999999979531
