benchmark,bits,delay,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_30_3_25.jl,10,0.2,2.495501303810268,true,-9.54418919834114,-7.46,true,false,3.960000000011368
unitbox_c_20_30_3_25.jl,10,0.4,1.538898682175545,true,-9.54418919834114,-7.901773143898082,true,false,10.000020000021332
unitbox_c_20_30_3_50.jl,10,0.001,3.952900574473204e-8,true,-28.83000068296313,-28.82999999999999,true,false,1.5899999999988765
unitbox_c_20_30_3_50.jl,10,0.01,2.000000016221874,true,-28.83000068296313,-28.709999999999997,true,false,1.619999999998851
unitbox_c_20_30_3_50.jl,10,0.1,3.952900574473204e-8,true,-28.83000068296313,-28.82999999999999,true,false,5.100000000002553
unitbox_c_20_30_3_50.jl,10,0.2,2.000000016221874,true,-28.83000068296313,-28.709999999999997,true,false,7.619999999981759
unitbox_c_20_30_3_50.jl,10,0.4,3.952900574473204e-8,true,-28.83000068296313,-28.82999999999999,true,false,5.909999999995869
unitbox_c_20_40_1_100.jl,10,0.001,0.16270804967236374,true,-15.471778199087467,-15.193479981343703,true,false,10.000020000021332
unitbox_c_20_40_1_100.jl,10,0.01,3.2764071721341033,false,-15.471778199087467,-18.61060799339477,true,false,10.000020000021332
unitbox_c_20_40_1_100.jl,10,0.1,3.3836535540836676,true,-15.471778199087467,-19.310244086971085,true,false,5.070000000002801
unitbox_c_20_40_1_100.jl,10,0.2,3.3839238635442994,true,-15.471778199087467,-19.310397235719805,true,false,6.629999999989928
unitbox_c_20_40_1_100.jl,10,0.4,3.0259536783983916,true,-15.471778199087467,7.34,true,false,0.3599999999999223
unitbox_c_20_40_1_25.jl,10,0.001,2.4494897628980064,true,-10.590000376396432,-7.160000000000001,true,false,3.5400000000086167
unitbox_c_20_40_1_25.jl,10,0.01,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,false,8.15999999998204
unitbox_c_20_40_1_25.jl,10,0.1,2.645751329905117,true,-10.590000376396432,-6.56,true,false,3.390000000007634
unitbox_c_20_40_1_25.jl,10,0.2,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,false,2.610000000002524
unitbox_c_20_40_1_25.jl,10,0.4,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,false,4.770000000005276
unitbox_c_20_40_1_50.jl,10,0.001,2.1877142429280547,false,-21.086229218073925,-21.257038228125033,true,false,10.000020000021332
unitbox_c_20_40_1_50.jl,10,0.01,1.8190442924553336,true,-21.086229218073925,-20.942698414278862,true,false,2.940000000004686
unitbox_c_20_40_1_50.jl,10,0.1,1.7472079851453794,true,-21.086229218073925,-20.95574474667154,true,false,4.290000000009237
unitbox_c_20_40_1_50.jl,10,0.2,2.600497112595777,true,-21.086229218073925,-21.97,true,false,9.030000000000618
